seed,scope,level,rank,name,mean_abs_shap,scope_windows,channel,topic,subsystem,feature_count
4,all,channel,81,vehicle_local_position.vx,0.009973212697844718,3602,vehicle_local_position.vx,vehicle_local_position,Global Position,18
4,all,channel,82,sensor_combined.gyro_rad[2],0.007443402562196396,3602,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18
4,all,channel,83,manual_control_setpoint.r,0.0018277758448131658,3602,manual_control_setpoint.r,manual_control_setpoint,Shared,18
4,all,channel,84,sensor_combined.gyro_rad[0],0.001628355371609816,3602,sensor_combined.gyro_rad[0],sensor_combined,Mechanical/Electrical,18
4,all,channel,85,vehicle_land_detected.landed,0.0010846925018325399,3602,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18
4,all,channel,86,vehicle_land_detected.maybe_landed,0.0,3602,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18
4,all,channel,87,vehicle_status.arming_state,0.0,3602,vehicle_status.arming_state,vehicle_status,Shared,18
4,External Position,channel,1,vehicle_local_position.eph,1.079561819242546,1707,vehicle_local_position.eph,vehicle_local_position,Global Position,18
4,External Position,channel,2,actuator_outputs.output[2],0.5011199852523981,1707,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18
4,External Position,channel,3,actuator_controls_0.control[1],0.23677402622403937,1707,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,18
4,External Position,channel,4,vehicle_vision_position.y,0.2324902090499298,1707,vehicle_vision_position.y,vehicle_vision_position,External Position,18
4,External Position,channel,5,actuator_controls_0.control[3],0.2312215498016541,1707,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18
4,External Position,channel,6,estimator_status.pos_horiz_accuracy,0.2271558687844052,1707,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18
4,External Position,channel,7,manual_control_setpoint.z,0.19985048845485506,1707,manual_control_setpoint.z,manual_control_setpoint,Altitude,18
4,External Position,channel,8,cpuload.ram_usage,0.1961008844316413,1707,cpuload.ram_usage,cpuload,Mechanical/Electrical,18
4,External Position,channel,9,vehicle_attitude_setpoint.yaw_body,0.17200828732283846,1707,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,18
4,External Position,channel,10,estimator_status.pos_test_ratio,0.14728276140050528,1707,estimator_status.pos_test_ratio,estimator_status,Global Position,18
4,External Position,channel,11,vehicle_local_position.z,0.14177974468907495,1707,vehicle_local_position.z,vehicle_local_position,Altitude,18
4,External Position,channel,12,vehicle_local_position.dist_bottom,0.13146663120836574,1707,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18
4,External Position,channel,13,battery_status.discharged_mah,0.12926941804895806,1707,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18
4,External Position,channel,14,manual_control_setpoint.y,0.12848016130124298,1707,manual_control_setpoint.y,manual_control_setpoint,Global Position,18
4,External Position,channel,15,vehicle_attitude.q[2],0.12297538636972918,1707,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,18
4,External Position,channel,16,ekf2_innovations.vel_pos_innov[3],0.11790428850183561,1707,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18
4,External Position,channel,17,estimator_status.pos_vert_accuracy,0.11136857304216398,1707,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18
4,External Position,channel,18,ekf2_innovations.output_tracking_error[0],0.09981081589886126,1707,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18
4,External Position,channel,19,vehicle_local_position.az,0.09635502301024432,1707,vehicle_local_position.az,vehicle_local_position,Altitude,18
4,External Position,channel,20,ekf2_innovations.vel_pos_innov[4],0.09097727106816539,1707,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18
4,External Position,channel,21,sensor_combined.accelerometer_m_s2[0],0.09035022831830138,1707,sensor_combined.accelerometer_m_s2[0],sensor_combined,Mechanical/Electrical,18
4,External Position,channel,22,estimator_status.hgt_test_ratio,0.08994883416379436,1707,estimator_status.hgt_test_ratio,estimator_status,Altitude,18
4,External Position,channel,23,estimator_status.vibe[2],0.08940053135498459,1707,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,18
4,External Position,channel,24,vehicle_local_position.x,0.07480617593198012,1707,vehicle_local_position.x,vehicle_local_position,Global Position,18
4,External Position,channel,25,vehicle_vision_position.x,0.07217606683503468,1707,vehicle_vision_position.x,vehicle_vision_position,External Position,18
4,External Position,channel,26,sensor_preflight.gyro_inconsistency_rad_s,0.06481805570349772,1707,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,18
4,External Position,channel,27,actuator_controls_0.control[2],0.06326892612938669,1707,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,18
4,External Position,channel,28,rate_ctrl_status.rollspeed_integ,0.06214656957203187,1707,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
4,External Position,channel,29,actuator_controls_0.control[0],0.061189791810507196,1707,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,18
4,External Position,channel,30,vehicle_vision_position.z,0.060149754035536386,1707,vehicle_vision_position.z,vehicle_vision_position,External Position,18
4,External Position,channel,31,ekf2_innovations.vel_pos_innov[5],0.05728353396370521,1707,ekf2_innovations.vel_pos_innov[5],ekf2_innovations,Shared,18
4,External Position,channel,32,ekf2_innovations.output_tracking_error[2],0.050316802437038836,1707,ekf2_innovations.output_tracking_error[2],ekf2_innovations,Shared,18
4,External Position,channel,33,actuator_outputs.output[0],0.048827241570008395,1707,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,18
4,External Position,channel,34,ekf2_innovations.hagl_innov,0.048611493075113206,1707,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18
4,External Position,channel,35,vehicle_local_position.vy,0.047796533318895745,1707,vehicle_local_position.vy,vehicle_local_position,Global Position,18
4,External Position,channel,36,sensor_combined.accelerometer_m_s2[2],0.04533983900229966,1707,sensor_combined.accelerometer_m_s2[2],sensor_combined,Mechanical/Electrical,18
4,External Position,channel,37,cpuload.load,0.04322595788419279,1707,cpuload.load,cpuload,Mechanical/Electrical,18
4,External Position,channel,38,actuator_outputs.output[6],0.04284479455191373,1707,actuator_outputs.output[6],actuator_outputs,Mechanical/Electrical,18
4,External Position,channel,39,rate_ctrl_status.pitchspeed_integ,0.038640778130750765,1707,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
4,External Position,channel,40,vehicle_local_position.dist_bottom_rate,0.037902035265938064,1707,vehicle_local_position.dist_bottom_rate,vehicle_local_position,Altitude,18
4,External Position,channel,41,vehicle_status.nav_state,0.03738941499888292,1707,vehicle_status.nav_state,vehicle_status,Shared,18
4,External Position,channel,42,vehicle_attitude.rollspeed,0.03662142062016403,1707,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,18
4,External Position,channel,43,estimator_status.hagl_test_ratio,0.03641264695267841,1707,estimator_status.hagl_test_ratio,estimator_status,Altitude,18
4,External Position,channel,44,actuator_outputs.output[7],0.03388833064327194,1707,actuator_outputs.output[7],actuator_outputs,Mechanical/Electrical,18
4,External Position,channel,45,vehicle_rates_setpoint.roll,0.033700265920558824,1707,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18
4,External Position,channel,46,vehicle_attitude_setpoint.pitch_body,0.033586944589050226,1707,vehicle_attitude_setpoint.pitch_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
4,External Position,channel,47,estimator_status.mag_test_ratio,0.03342583143766555,1707,estimator_status.mag_test_ratio,estimator_status,Shared,18
4,External Position,channel,48,sensor_combined.accelerometer_m_s2[1],0.031708803043752835,1707,sensor_combined.accelerometer_m_s2[1],sensor_combined,Mechanical/Electrical,18
4,External Position,channel,49,estimator_status.vibe[1],0.031310300421213695,1707,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18
4,External Position,channel,50,vehicle_attitude.pitchspeed,0.03008068705301851,1707,vehicle_attitude.pitchspeed,vehicle_attitude,Mechanical/Electrical,18
4,External Position,channel,51,ekf2_innovations.heading_innov,0.029163187758526717,1707,ekf2_innovations.heading_innov,ekf2_innovations,Global Position,18
4,External Position,channel,52,vehicle_local_position.ay,0.028244825466790913,1707,vehicle_local_position.ay,vehicle_local_position,Shared,18
4,External Position,channel,53,manual_control_setpoint.x,0.026053168324619017,1707,manual_control_setpoint.x,manual_control_setpoint,Global Position,18
4,External Position,channel,54,sensor_combined.gyro_rad[1],0.02424870602332845,1707,sensor_combined.gyro_rad[1],sensor_combined,Mechanical/Electrical,18
4,External Position,channel,55,vehicle_local_position.epv,0.02236106325657039,1707,vehicle_local_position.epv,vehicle_local_position,Global Position,18
4,External Position,channel,56,estimator_status.vibe[0],0.022295237584516847,1707,estimator_status.vibe[0],estimator_status,Mechanical/Electrical,18
4,External Position,channel,57,vehicle_rates_setpoint.pitch,0.020969805409847095,1707,vehicle_rates_setpoint.pitch,vehicle_rates_setpoint,Mechanical/Electrical,18
4,External Position,channel,58,vehicle_local_position.y,0.020933657555111902,1707,vehicle_local_position.y,vehicle_local_position,Global Position,18
4,External Position,channel,59,sensor_preflight.accel_inconsistency_m_s_s,0.02040378496451957,1707,sensor_preflight.accel_inconsistency_m_s_s,sensor_preflight,Mechanical/Electrical,18
4,External Position,channel,60,ekf2_innovations.output_tracking_error[1],0.019989327741240476,1707,ekf2_innovations.output_tracking_error[1],ekf2_innovations,Shared,18
4,External Position,channel,61,vehicle_attitude.yawspeed,0.01856974566545664,1707,vehicle_attitude.yawspeed,vehicle_attitude,Global Position,18
4,External Position,channel,62,battery_status.voltage_v,0.018038128419107895,1707,battery_status.voltage_v,battery_status,Mechanical/Electrical,18
4,External Position,channel,63,vehicle_rates_setpoint.yaw,0.017194271793810657,1707,vehicle_rates_setpoint.yaw,vehicle_rates_setpoint,Global Position,18
4,External Position,channel,64,vehicle_land_detected.ground_contact,0.017081047911237837,1707,vehicle_land_detected.ground_contact,vehicle_land_detected,Altitude,18
4,External Position,channel,65,vehicle_local_position.vz,0.015599077496089674,1707,vehicle_local_position.vz,vehicle_local_position,Altitude,18
4,External Position,channel,66,vehicle_attitude.q[0],0.015488449747910329,1707,vehicle_attitude.q[0],vehicle_attitude,Mechanical/Electrical,18
4,External Position,channel,67,battery_status.remaining,0.015455534741712428,1707,battery_status.remaining,battery_status,Mechanical/Electrical,18
4,External Position,channel,68,vehicle_attitude_setpoint.roll_body,0.015408997004022488,1707,vehicle_attitude_setpoint.roll_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
4,External Position,channel,69,vehicle_local_position.ax,0.01524603859785096,1707,vehicle_local_position.ax,vehicle_local_position,Shared,18
4,External Position,channel,70,battery_status.current_filtered_a,0.015068479267946753,1707,battery_status.current_filtered_a,battery_status,Mechanical/Electrical,18
4,External Position,channel,71,battery_status.current_a,0.014038311110200747,1707,battery_status.current_a,battery_status,Mechanical/Electrical,18
4,External Position,channel,72,vehicle_local_position.vx,0.014030503159268407,1707,vehicle_local_position.vx,vehicle_local_position,Global Position,18
4,External Position,channel,73,vehicle_attitude.q[1],0.013927648975382899,1707,vehicle_attitude.q[1],vehicle_attitude,Mechanical/Electrical,18
4,External Position,channel,74,rate_ctrl_status.yawspeed_integ,0.013359051957766863,1707,rate_ctrl_status.yawspeed_integ,rate_ctrl_status,Global Position,18
4,External Position,channel,75,vehicle_attitude.q[3],0.013264533118208579,1707,vehicle_attitude.q[3],vehicle_attitude,Mechanical/Electrical,18
4,External Position,channel,76,actuator_outputs.output[5],0.012061471379688622,1707,actuator_outputs.output[5],actuator_outputs,Mechanical/Electrical,18
4,External Position,channel,77,actuator_outputs.output[4],0.010545062563338321,1707,actuator_outputs.output[4],actuator_outputs,Mechanical/Electrical,18
4,External Position,channel,78,distance_sensor.current_distance,0.009607174682069354,1707,distance_sensor.current_distance,distance_sensor,Altitude,18
4,External Position,channel,79,actuator_outputs.output[1],0.008390156708221934,1707,actuator_outputs.output[1],actuator_outputs,Mechanical/Electrical,18
4,External Position,channel,80,actuator_outputs.output[3],0.007514124296969714,1707,actuator_outputs.output[3],actuator_outputs,Mechanical/Electrical,18
4,External Position,channel,81,battery_status.voltage_filtered_v,0.006437825738548035,1707,battery_status.voltage_filtered_v,battery_status,Mechanical/Electrical,18
4,External Position,channel,82,sensor_combined.gyro_rad[2],0.006124415424660283,1707,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18
4,External Position,channel,83,manual_control_setpoint.r,0.0022612264976645366,1707,manual_control_setpoint.r,manual_control_setpoint,Shared,18
4,External Position,channel,84,vehicle_land_detected.landed,0.0019722846514205732,1707,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18
4,External Position,channel,85,sensor_combined.gyro_rad[0],0.0007300217062804441,1707,sensor_combined.gyro_rad[0],sensor_combined,Mechanical/Electrical,18
4,External Position,channel,86,vehicle_land_detected.maybe_landed,0.0,1707,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18
4,External Position,channel,87,vehicle_status.arming_state,0.0,1707,vehicle_status.arming_state,vehicle_status,Shared,18
4,Global Position,channel,1,manual_control_setpoint.x,1.3191054641435598,641,manual_control_setpoint.x,manual_control_setpoint,Global Position,18
4,Global Position,channel,2,estimator_status.pos_horiz_accuracy,1.0224010438160136,641,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18
4,Global Position,channel,3,cpuload.ram_usage,0.725331621495934,641,cpuload.ram_usage,cpuload,Mechanical/Electrical,18
4,Global Position,channel,4,vehicle_local_position.eph,0.6687122341949097,641,vehicle_local_position.eph,vehicle_local_position,Global Position,18
4,Global Position,channel,5,actuator_controls_0.control[1],0.30168925500314425,641,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,18
4,Global Position,channel,6,ekf2_innovations.vel_pos_innov[5],0.2626965683616275,641,ekf2_innovations.vel_pos_innov[5],ekf2_innovations,Shared,18
4,Global Position,channel,7,vehicle_attitude_setpoint.pitch_body,0.23251126358027024,641,vehicle_attitude_setpoint.pitch_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
4,Global Position,channel,8,estimator_status.mag_test_ratio,0.22294246738356344,641,estimator_status.mag_test_ratio,estimator_status,Shared,18
4,Global Position,channel,9,manual_control_setpoint.y,0.1946328974602455,641,manual_control_setpoint.y,manual_control_setpoint,Global Position,18
4,Global Position,channel,10,vehicle_local_position.x,0.1530383226422276,641,vehicle_local_position.x,vehicle_local_position,Global Position,18
4,Global Position,channel,11,cpuload.load,0.13858323578665557,641,cpuload.load,cpuload,Mechanical/Electrical,18
4,Global Position,channel,12,actuator_controls_0.control[3],0.13835429819117534,641,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18
4,Global Position,channel,13,sensor_preflight.gyro_inconsistency_rad_s,0.1304821652333699,641,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,18
4,Global Position,channel,14,vehicle_attitude.q[2],0.12854969235292085,641,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,18
4,Global Position,channel,15,estimator_status.hgt_test_ratio,0.11301200976425772,641,estimator_status.hgt_test_ratio,estimator_status,Altitude,18
4,Global Position,channel,16,rate_ctrl_status.yawspeed_integ,0.07832725195084381,641,rate_ctrl_status.yawspeed_integ,rate_ctrl_status,Global Position,18
4,Global Position,channel,17,battery_status.current_a,0.06972333309846532,641,battery_status.current_a,battery_status,Mechanical/Electrical,18
4,Global Position,channel,18,sensor_combined.accelerometer_m_s2[2],0.06775209483734107,641,sensor_combined.accelerometer_m_s2[2],sensor_combined,Mechanical/Electrical,18
4,Global Position,channel,19,battery_status.voltage_v,0.06389235221574797,641,battery_status.voltage_v,battery_status,Mechanical/Electrical,18
4,Global Position,channel,20,ekf2_innovations.heading_innov,0.06096570824935756,641,ekf2_innovations.heading_innov,ekf2_innovations,Global Position,18
4,Global Position,channel,21,vehicle_attitude_setpoint.yaw_body,0.05901124981569795,641,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,18
4,Global Position,channel,22,battery_status.current_filtered_a,0.05874846243297676,641,battery_status.current_filtered_a,battery_status,Mechanical/Electrical,18
4,Global Position,channel,23,vehicle_local_position.dist_bottom_rate,0.056095429215960856,641,vehicle_local_position.dist_bottom_rate,vehicle_local_position,Altitude,18
4,Global Position,channel,24,actuator_outputs.output[7],0.05436343155449882,641,actuator_outputs.output[7],actuator_outputs,Mechanical/Electrical,18
4,Global Position,channel,25,actuator_outputs.output[6],0.046199104887285666,641,actuator_outputs.output[6],actuator_outputs,Mechanical/Electrical,18
4,Global Position,channel,26,vehicle_local_position.epv,0.04470200392536394,641,vehicle_local_position.epv,vehicle_local_position,Global Position,18
4,Global Position,channel,27,manual_control_setpoint.z,0.043760590051638036,641,manual_control_setpoint.z,manual_control_setpoint,Altitude,18
4,Global Position,channel,28,sensor_combined.accelerometer_m_s2[0],0.042277481843211756,641,sensor_combined.accelerometer_m_s2[0],sensor_combined,Mechanical/Electrical,18
4,Global Position,channel,29,sensor_combined.accelerometer_m_s2[1],0.04117153098055651,641,sensor_combined.accelerometer_m_s2[1],sensor_combined,Mechanical/Electrical,18
4,Global Position,channel,30,actuator_outputs.output[0],0.03539488023687315,641,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,18
4,Global Position,channel,31,ekf2_innovations.output_tracking_error[0],0.033409400877033826,641,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18
4,Global Position,channel,32,estimator_status.pos_test_ratio,0.03320184783879486,641,estimator_status.pos_test_ratio,estimator_status,Global Position,18
4,Global Position,channel,33,ekf2_innovations.output_tracking_error[2],0.03060425459181811,641,ekf2_innovations.output_tracking_error[2],ekf2_innovations,Shared,18
4,Global Position,channel,34,actuator_outputs.output[5],0.029702602857493706,641,actuator_outputs.output[5],actuator_outputs,Mechanical/Electrical,18
4,Global Position,channel,35,actuator_controls_0.control[2],0.029003629770955375,641,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,18
4,Global Position,channel,36,vehicle_rates_setpoint.yaw,0.0272390494934002,641,vehicle_rates_setpoint.yaw,vehicle_rates_setpoint,Global Position,18
4,Global Position,channel,37,vehicle_vision_position.x,0.026923833689703924,641,vehicle_vision_position.x,vehicle_vision_position,External Position,18
4,Global Position,channel,38,sensor_preflight.accel_inconsistency_m_s_s,0.02642061943803312,641,sensor_preflight.accel_inconsistency_m_s_s,sensor_preflight,Mechanical/Electrical,18
4,Global Position,channel,39,actuator_outputs.output[3],0.025442368583379435,641,actuator_outputs.output[3],actuator_outputs,Mechanical/Electrical,18
4,Global Position,channel,40,vehicle_attitude_setpoint.roll_body,0.025266484516795862,641,vehicle_attitude_setpoint.roll_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
4,Global Position,channel,41,actuator_outputs.output[1],0.022232586065651008,641,actuator_outputs.output[1],actuator_outputs,Mechanical/Electrical,18
4,Global Position,channel,42,actuator_outputs.output[2],0.019575827786295987,641,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18
4,Global Position,channel,43,vehicle_rates_setpoint.pitch,0.018351916437701597,641,vehicle_rates_setpoint.pitch,vehicle_rates_setpoint,Mechanical/Electrical,18
4,Global Position,channel,44,battery_status.voltage_filtered_v,0.017336035001699907,641,battery_status.voltage_filtered_v,battery_status,Mechanical/Electrical,18
4,Global Position,channel,45,vehicle_status.nav_state,0.017161599157956117,641,vehicle_status.nav_state,vehicle_status,Shared,18
4,Global Position,channel,46,ekf2_innovations.vel_pos_innov[3],0.016736183836149797,641,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18
4,Global Position,channel,47,vehicle_local_position.vz,0.016358630612002694,641,vehicle_local_position.vz,vehicle_local_position,Altitude,18
4,Global Position,channel,48,vehicle_attitude.pitchspeed,0.0152004532061456,641,vehicle_attitude.pitchspeed,vehicle_attitude,Mechanical/Electrical,18
4,Global Position,channel,49,vehicle_attitude.q[1],0.014937855823103243,641,vehicle_attitude.q[1],vehicle_attitude,Mechanical/Electrical,18
4,Global Position,channel,50,vehicle_local_position.dist_bottom,0.014436709860857622,641,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18
4,Global Position,channel,51,battery_status.remaining,0.013687506264975577,641,battery_status.remaining,battery_status,Mechanical/Electrical,18
4,Global Position,channel,52,rate_ctrl_status.rollspeed_integ,0.013631430873659086,641,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
4,Global Position,channel,53,vehicle_vision_position.y,0.011958665345471804,641,vehicle_vision_position.y,vehicle_vision_position,External Position,18
4,Global Position,channel,54,rate_ctrl_status.pitchspeed_integ,0.011686443444017152,641,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
4,Global Position,channel,55,vehicle_local_position.z,0.01146521608487585,641,vehicle_local_position.z,vehicle_local_position,Altitude,18
4,Global Position,channel,56,battery_status.discharged_mah,0.010861706688408844,641,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18
4,Global Position,channel,57,estimator_status.hagl_test_ratio,0.010786058913789075,641,estimator_status.hagl_test_ratio,estimator_status,Altitude,18
4,Global Position,channel,58,vehicle_attitude.q[3],0.009270843783891725,641,vehicle_attitude.q[3],vehicle_attitude,Mechanical/Electrical,18
4,Global Position,channel,59,ekf2_innovations.hagl_innov,0.009059894092899834,641,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18
4,Global Position,channel,60,vehicle_local_position.az,0.008660380508001797,641,vehicle_local_position.az,vehicle_local_position,Altitude,18
4,Global Position,channel,61,sensor_combined.gyro_rad[1],0.007678091131630021,641,sensor_combined.gyro_rad[1],sensor_combined,Mechanical/Electrical,18
4,Global Position,channel,62,vehicle_local_position.ax,0.007345955559578005,641,vehicle_local_position.ax,vehicle_local_position,Shared,18
4,Global Position,channel,63,actuator_controls_0.control[0],0.007230300308465539,641,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,18
4,Global Position,channel,64,estimator_status.pos_vert_accuracy,0.007205166042239498,641,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18
4,Global Position,channel,65,vehicle_vision_position.z,0.006290191366263421,641,vehicle_vision_position.z,vehicle_vision_position,External Position,18
4,Global Position,channel,66,estimator_status.vibe[0],0.0061865163579196145,641,estimator_status.vibe[0],estimator_status,Mechanical/Electrical,18
4,Global Position,channel,67,actuator_outputs.output[4],0.006054034958594693,641,actuator_outputs.output[4],actuator_outputs,Mechanical/Electrical,18
4,Global Position,channel,68,estimator_status.vibe[2],0.005909012497913268,641,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,18
4,Global Position,channel,69,distance_sensor.current_distance,0.00580790132185482,641,distance_sensor.current_distance,distance_sensor,Altitude,18
4,Global Position,channel,70,ekf2_innovations.vel_pos_innov[4],0.005508221475257428,641,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18
4,Global Position,channel,71,vehicle_local_position.vx,0.0048922436629822335,641,vehicle_local_position.vx,vehicle_local_position,Global Position,18
4,Global Position,channel,72,estimator_status.vibe[1],0.004714044818870229,641,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18
4,Global Position,channel,73,ekf2_innovations.output_tracking_error[1],0.004549234496578187,641,ekf2_innovations.output_tracking_error[1],ekf2_innovations,Shared,18
4,Global Position,channel,74,vehicle_attitude.yawspeed,0.004464066993350035,641,vehicle_attitude.yawspeed,vehicle_attitude,Global Position,18
4,Global Position,channel,75,vehicle_local_position.ay,0.004381664053574971,641,vehicle_local_position.ay,vehicle_local_position,Shared,18
4,Global Position,channel,76,sensor_combined.gyro_rad[0],0.0037886946388579704,641,sensor_combined.gyro_rad[0],sensor_combined,Mechanical/Electrical,18
4,Global Position,channel,77,vehicle_rates_setpoint.roll,0.003598790541003463,641,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18
4,Global Position,channel,78,vehicle_local_position.vy,0.0034095770464681067,641,vehicle_local_position.vy,vehicle_local_position,Global Position,18
4,Global Position,channel,79,vehicle_attitude.rollspeed,0.003240063156475202,641,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,18
4,Global Position,channel,80,vehicle_land_detected.ground_contact,0.0031298413352338606,641,vehicle_land_detected.ground_contact,vehicle_land_detected,Altitude,18
4,Global Position,channel,81,vehicle_attitude.q[0],0.003000084938131804,641,vehicle_attitude.q[0],vehicle_attitude,Mechanical/Electrical,18
4,Global Position,channel,82,vehicle_local_position.y,0.0026757265429213097,641,vehicle_local_position.y,vehicle_local_position,Global Position,18
4,Global Position,channel,83,sensor_combined.gyro_rad[2],0.0020568362083753463,641,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18
4,Global Position,channel,84,manual_control_setpoint.r,0.00043256404071967435,641,manual_control_setpoint.r,manual_control_setpoint,Shared,18
4,Global Position,channel,85,vehicle_land_detected.landed,0.00019954176159624553,641,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18
4,Global Position,channel,86,vehicle_land_detected.maybe_landed,0.0,641,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18
4,Global Position,channel,87,vehicle_status.arming_state,0.0,641,vehicle_status.arming_state,vehicle_status,Shared,18
4,Altitude,channel,1,ekf2_innovations.vel_pos_innov[5],0.529090135516301,571,ekf2_innovations.vel_pos_innov[5],ekf2_innovations,Shared,18
4,Altitude,channel,2,estimator_status.pos_vert_accuracy,0.4812246950952001,571,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18
4,Altitude,channel,3,actuator_controls_0.control[1],0.47786911104081226,571,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,18
4,Altitude,channel,4,estimator_status.mag_test_ratio,0.4592618534476036,571,estimator_status.mag_test_ratio,estimator_status,Shared,18
4,Altitude,channel,5,estimator_status.pos_horiz_accuracy,0.44966171459411897,571,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18
4,Altitude,channel,6,estimator_status.hgt_test_ratio,0.41218006601337426,571,estimator_status.hgt_test_ratio,estimator_status,Altitude,18
4,Altitude,channel,7,vehicle_local_position.eph,0.38043795725325164,571,vehicle_local_position.eph,vehicle_local_position,Global Position,18
4,Altitude,channel,8,ekf2_innovations.vel_pos_innov[3],0.34583434967995647,571,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18
4,Altitude,channel,9,ekf2_innovations.output_tracking_error[0],0.21003948039258302,571,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18
4,Altitude,channel,10,ekf2_innovations.vel_pos_innov[4],0.20810710549013964,571,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18
4,Altitude,channel,11,vehicle_rates_setpoint.pitch,0.19644447070298157,571,vehicle_rates_setpoint.pitch,vehicle_rates_setpoint,Mechanical/Electrical,18
4,Altitude,channel,12,sensor_preflight.gyro_inconsistency_rad_s,0.175103250422765,571,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,18
4,Altitude,channel,13,estimator_status.vibe[1],0.1376476465430432,571,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18
4,Altitude,channel,14,actuator_controls_0.control[3],0.13671207279649636,571,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18
4,Altitude,channel,15,manual_control_setpoint.y,0.13478660102062287,571,manual_control_setpoint.y,manual_control_setpoint,Global Position,18
4,Altitude,channel,16,estimator_status.hagl_test_ratio,0.12140572440682554,571,estimator_status.hagl_test_ratio,estimator_status,Altitude,18
4,Altitude,channel,17,vehicle_local_position.ay,0.12016090645673179,571,vehicle_local_position.ay,vehicle_local_position,Shared,18
