dataset,group,run_id,channel,windows,valid_windows
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude.q[0],141,110
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude.q[1],141,110
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude.q[2],141,110
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude.q[3],141,110
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude.rollspeed,141,110
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude.yawspeed,141,110
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude_setpoint.pitch_body,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude_setpoint.roll_body,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude_setpoint.yaw_body,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_land_detected.ground_contact,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_land_detected.landed,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_land_detected.maybe_landed,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.ax,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.ay,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.az,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.dist_bottom,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.dist_bottom_rate,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.eph,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.epv,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.vx,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.vy,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.vz,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.x,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.y,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position.z,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_rates_setpoint.pitch,141,117
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_rates_setpoint.roll,141,117
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_rates_setpoint.yaw,141,117
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_status.arming_state,141,141
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_status.nav_state,141,141
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_vision_position.x,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_vision_position.y,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_vision_position.z,141,139
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_controls_0.control[0],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_controls_0.control[1],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_controls_0.control[2],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_controls_0.control[3],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_outputs.output[0],165,86
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_outputs.output[1],165,86
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_outputs.output[2],165,86
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_outputs.output[3],165,86
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_outputs.output[4],165,86
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_outputs.output[5],165,86
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_outputs.output[6],165,86
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_outputs.output[7],165,86
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,battery_status.current_a,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,battery_status.current_filtered_a,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,battery_status.discharged_mah,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,battery_status.remaining,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,battery_status.voltage_filtered_v,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,battery_status.voltage_v,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,cpuload.load,165,162
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,cpuload.ram_usage,165,162
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,distance_sensor.current_distance,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,ekf2_innovations.hagl_innov,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,ekf2_innovations.heading_innov,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,ekf2_innovations.output_tracking_error[0],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,ekf2_innovations.output_tracking_error[1],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,ekf2_innovations.output_tracking_error[2],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,ekf2_innovations.vel_pos_innov[3],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,ekf2_innovations.vel_pos_innov[4],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,ekf2_innovations.vel_pos_innov[5],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,estimator_status.hagl_test_ratio,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,estimator_status.hgt_test_ratio,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,estimator_status.mag_test_ratio,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,estimator_status.pos_horiz_accuracy,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,estimator_status.pos_test_ratio,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,estimator_status.pos_vert_accuracy,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,estimator_status.vibe[0],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,estimator_status.vibe[1],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,estimator_status.vibe[2],165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,manual_control_setpoint.r,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,manual_control_setpoint.x,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,manual_control_setpoint.y,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,manual_control_setpoint.z,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,rate_ctrl_status.pitchspeed_integ,165,11
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,rate_ctrl_status.rollspeed_integ,165,11
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,rate_ctrl_status.yawspeed_integ,165,11
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,sensor_combined.accelerometer_m_s2[0],165,96
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,sensor_combined.accelerometer_m_s2[1],165,96
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,sensor_combined.accelerometer_m_s2[2],165,96
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,sensor_combined.gyro_rad[0],165,96
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,sensor_combined.gyro_rad[1],165,96
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,sensor_combined.gyro_rad[2],165,96
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,sensor_preflight.accel_inconsistency_m_s_s,165,0
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,sensor_preflight.gyro_inconsistency_rad_s,165,0
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude.pitchspeed,165,34
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude.q[0],165,34
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude.q[1],165,34
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude.q[2],165,34
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude.q[3],165,34
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude.rollspeed,165,34
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude.yawspeed,165,34
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude_setpoint.pitch_body,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude_setpoint.roll_body,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude_setpoint.yaw_body,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_land_detected.ground_contact,165,165
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_land_detected.landed,165,165
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_land_detected.maybe_landed,165,165
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.ax,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.ay,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.az,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.dist_bottom,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.dist_bottom_rate,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.eph,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.epv,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.vx,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.vy,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.vz,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.x,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.y,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position.z,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_rates_setpoint.pitch,165,28
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_rates_setpoint.roll,165,28
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_rates_setpoint.yaw,165,28
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_status.arming_state,165,165
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_status.nav_state,165,165
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_vision_position.x,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_vision_position.y,165,161
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_vision_position.z,165,161
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,actuator_controls_0.control[0],96,92
